"COUNTRY","Country","ISC11A","ISCED-A 2011","SEX","Gender","AGE","Age","PIAAC_CATEGORY","Category","INDICATOR","Indicator","MEASURE","Measure","YEAR","Reference year","Value","Flag Codes","Flags"
"ITA","Italy","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.1,,
"ITA","Italy","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",55,,
"ITA","Italy","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",4,,
"ITA","Italy","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",28,,
"ITA","Italy","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.3,,
"JPN","Japan","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",10,,
"JPN","Japan","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.6,,
"JPN","Japan","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",20,,
"JPN","Japan","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.5,,
"JPN","Japan","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",36,,
"JPN","Japan","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.8,,
"JPN","Japan","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",25,,
"JPN","Japan","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1,,
"KOR","Korea","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",12,,
"KOR","Korea","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.2,,
"KOR","Korea","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",17,,
"KOR","Korea","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.1,,
"KOR","Korea","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",35,,
"KOR","Korea","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.8,,
"KOR","Korea","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",19,,
"KOR","Korea","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",0.8,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",29,,
"NLD","Netherlands","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.7,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",34,,
"NLD","Netherlands","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.7,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",49,,
"NLD","Netherlands","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.1,,
"NLD","Netherlands","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",37,,
"NLD","Netherlands","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.1,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",45,,
"NZL","New Zealand","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",2,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",55,,
"NZL","New Zealand","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",2.5,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",62,,
"NZL","New Zealand","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",2.2,,
"NZL","New Zealand","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2015","2015",56,,
"NZL","New Zealand","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2015","2015",1.3,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",38,,
"NOR","Norway","L0T2","Below upper secondary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.3,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",42,,
"NOR","Norway","L3T4","Upper secondary and post-secondary non-tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",2.1,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",58,,
"NOR","Norway","L5T8","Tertiary education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","SE","SE","2012","2012",1.8,,
"NOR","Norway","T","All levels of education","T","Total","Y45T64","45-64 years","T","Total","PIAAC_PERC_BOOKS_ONCE_WEEK","Percentage of adults who read books at least once a week, by labour-force status, gender, age and educational attainment","VALUE","Value","2012","2012",47,,
