"COUNTRY","Country","ISC11_LEVEL_CAT","Level of education","REF_SECTOR","Reference sector","INDICATOR","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"MEX","Mexico","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"DNK","Denmark","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"ITA","Italy","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"z","Not applicable"
"GRC","Greece","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"z","Not applicable"
"CHN","China (People's Republic of)","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,15.142,,
"CHN","China (People's Republic of)","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,14.28,,
"CHN","China (People's Republic of)","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,13.815,,
"CHN","China (People's Republic of)","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,13.499,,
"CHN","China (People's Republic of)","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,13.309,,
"CHN","China (People's Republic of)","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,13.259,,
"DNK","Denmark","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.422,,
"DNK","Denmark","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"M","Missing value; data cannot exist"
"DNK","Denmark","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,11.782,,
"ITA","Italy","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2013","2013",,,"0","Units",,,12.456,,
"ITA","Italy","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,12.424,,
"ITA","Italy","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,12.367,,
"ITA","Italy","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,10.712,,
"ITA","Italy","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,10.697,,
"ITA","Italy","L2T3","Total secondary education (ISCED2011 levels 2 and 3)","INST_PUB","Public educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,10.72,,
"NZL","New Zealand","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2014","2014",,,"0","Units",,,,"x","Data included in another category"
"NZL","New Zealand","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2015","2015",,,"0","Units",,,,"x","Data included in another category"
"NZL","New Zealand","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2016","2016",,,"0","Units",,,,"x","Data included in another category"
"NZL","New Zealand","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2017","2017",,,"0","Units",,,,"x","Data included in another category"
"NZL","New Zealand","L4_C4","Post-secondary non-tertiary general education  (ISCED2011 level 4 programme 4)","INST_T","All public and private educational institutions","PERS_RATIO_INST","Ratio of students to teaching staff by type of institutions","2018","2018",,,"0","Units",,,,"x","Data included in another category"
